EndPathways	QueryNode	EndNode	Path_String	relations_path	Path_Score	Path_Length	Final_Effect	Effect	n	mean	sd	zscore
TELOMERE_MAINTENANCE	SMAD7	TELOMERE_MAINTENANCE	SMAD7-->PPP1CA--|AKT1-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-145389;SIGNOR-163961;SIGNOR-67313;SIGNOR-263334	1.738	4	-1	down-regulates	8091	2.794415276232851	0.5010511004624603	-2.108398275660508
TELOMERE_MAINTENANCE	SET	TELOMERE_MAINTENANCE	SET--|PPP2CA--|AKT-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-175719;SIGNOR-248655;SIGNOR-244361;SIGNOR-263334	1.678	4	1	up-regulates	8091	2.794415276232851	0.5010511004624603	-2.2281465407468857
TELOMERE_MAINTENANCE	WDR62	TELOMERE_MAINTENANCE	WDR62-->MAPK8-->AKT1-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-271718;SIGNOR-252426;SIGNOR-67313;SIGNOR-263334	1.617	4	1	up-regulates	8091	2.794415276232851	0.5010511004624603	-2.3498906102513697
TELOMERE_MAINTENANCE	HECTD2	TELOMERE_MAINTENANCE	HECTD2--|PIAS1-->AKT1-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-272421;SIGNOR-252735;SIGNOR-67313;SIGNOR-263334	1.799	4	-1	down-regulates	8091	2.794415276232851	0.5010511004624603	-1.986654206156024
TELOMERE_MAINTENANCE	PTPN1	TELOMERE_MAINTENANCE	PTPN1-->SRC-->AKT1-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-245299;SIGNOR-252621;SIGNOR-67313;SIGNOR-263334	1.146	4	1	up-regulates	8091	2.794415276232851	0.5010511004624603	-3.289914491179436
TELOMERE_MAINTENANCE	PPP2R1A	TELOMERE_MAINTENANCE	PPP2R1A--[]PP2CA_R1A_R2A_--|AKT-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-243427;SIGNOR-243530;SIGNOR-244361;SIGNOR-263334	1.489	4	-1	down-regulates	8091	2.794415276232851	0.5010511004624603	-2.6053535757689756
TELOMERE_MAINTENANCE	LCMT1	TELOMERE_MAINTENANCE	LCMT1-->PPP2CA--|AKT-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-265749;SIGNOR-248655;SIGNOR-244361;SIGNOR-263334	1.286	4	-1	down-regulates	8091	2.794415276232851	0.5010511004624603	-3.010501872644554
TELOMERE_MAINTENANCE	ZFP36	TELOMERE_MAINTENANCE	ZFP36--|MYOD1-->SMARCA4-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-253597;SIGNOR-151685;SIGNOR-186607;SIGNOR-263334	1.747	4	-1	down-regulates	8091	2.794415276232851	0.5010511004624603	-2.090436035897551
TELOMERE_MAINTENANCE	CASP3	TELOMERE_MAINTENANCE	CASP3--|AKT-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-72677;SIGNOR-244361;SIGNOR-263334	1.481	3	-1	down-regulates	8091	2.794415276232851	0.5010511004624603	-2.6213200111138257
TELOMERE_MAINTENANCE	STRN4	TELOMERE_MAINTENANCE	STRN4-->PPP2CA--|AKT-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-261697;SIGNOR-248655;SIGNOR-244361;SIGNOR-263334	1.596	4	-1	down-regulates	8091	2.794415276232851	0.5010511004624603	-2.391802503031602
TELOMERE_MAINTENANCE	PPP2CA	TELOMERE_MAINTENANCE	PPP2CA--|AKT1-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-252606;SIGNOR-67313;SIGNOR-263334	0.681	3	-1	down-regulates	8091	2.794415276232851	0.5010511004624603	-4.217963545598863
TELOMERE_MAINTENANCE	ABL1	TELOMERE_MAINTENANCE	ABL1--|MTOR-->AKT1-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-76562;SIGNOR-170604;SIGNOR-67313;SIGNOR-263334	1.21	4	-1	down-regulates	8091	2.794415276232851	0.5010511004624603	-3.1621830084206324
TELOMERE_MAINTENANCE	SMO	TELOMERE_MAINTENANCE	SMO-->SRC-->AKT1-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-178610;SIGNOR-252621;SIGNOR-67313;SIGNOR-263334	1.471	4	1	up-regulates	8091	2.794415276232851	0.5010511004624603	-2.641278055294889
TELOMERE_MAINTENANCE	MYOD1	TELOMERE_MAINTENANCE	MYOD1-->SMARCA4-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-151685;SIGNOR-186607;SIGNOR-263334	1.029	3	1	up-regulates	8091	2.794415276232851	0.5010511004624603	-3.5234236080978723
TELOMERE_MAINTENANCE	CALM3	TELOMERE_MAINTENANCE	CALM3-->CAMKK1-->AKT1-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-266344;SIGNOR-252609;SIGNOR-67313;SIGNOR-263334	1.582	4	1	up-regulates	8091	2.794415276232851	0.5010511004624603	-2.41974376488509
TELOMERE_MAINTENANCE	PTBP2	TELOMERE_MAINTENANCE	PTBP2--|SRC--|TERT-->TELOMERE_MAINTENANCE	SIGNOR-261267;SIGNOR-102097;SIGNOR-263334	1.609	3	1	up-regulates	8091	2.794415276232851	0.5010511004624603	-2.3658570455962202
TELOMERE_MAINTENANCE	GAB1	TELOMERE_MAINTENANCE	GAB1-->PI3K-->AKT1-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-252676;SIGNOR-255106;SIGNOR-67313;SIGNOR-263334	1.3	4	1	up-regulates	8091	2.794415276232851	0.5010511004624603	-2.9825606107910656
TELOMERE_MAINTENANCE	KHSRP	TELOMERE_MAINTENANCE	KHSRP-->SRC--|TERT-->TELOMERE_MAINTENANCE	SIGNOR-261274;SIGNOR-102097;SIGNOR-263334	1.621	3	-1	down-regulates	8091	2.794415276232851	0.5010511004624603	-2.3419073925789444
TELOMERE_MAINTENANCE	CDK5	TELOMERE_MAINTENANCE	CDK5-->SRC-->AKT1-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-71950;SIGNOR-252621;SIGNOR-67313;SIGNOR-263334	1.504	4	1	up-regulates	8091	2.794415276232851	0.5010511004624603	-2.5754165094973813
TELOMERE_MAINTENANCE	PPP1R3B	TELOMERE_MAINTENANCE	PPP1R3B-->PP1--|AKT1-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-271736;SIGNOR-264658;SIGNOR-67313;SIGNOR-263334	1.666	4	-1	down-regulates	8091	2.794415276232851	0.5010511004624603	-2.2520961937641615
TELOMERE_MAINTENANCE	OPTN	TELOMERE_MAINTENANCE	OPTN-->TBK1-->AKT1-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-262276;SIGNOR-252608;SIGNOR-67313;SIGNOR-263334	1.414	4	1	up-regulates	8091	2.794415276232851	0.5010511004624603	-2.755038907126948
TELOMERE_MAINTENANCE	CBL	TELOMERE_MAINTENANCE	CBL--|PDGFRB-->SRC--|TERT-->TELOMERE_MAINTENANCE	SIGNOR-272549;SIGNOR-247979;SIGNOR-102097;SIGNOR-263334	1.634	4	1	up-regulates	8091	2.794415276232851	0.5010511004624603	-2.3159619351435627
TELOMERE_MAINTENANCE	ATM	TELOMERE_MAINTENANCE	ATM-->TERF1--[]SHELTERIN_COMPLEX-->TELOMERE_MAINTENANCE	SIGNOR-108419;SIGNOR-263316;SIGNOR-263309	1.004	3	1	up-regulates	8091	2.794415276232851	0.5010511004624603	-3.5733187185505293
TELOMERE_MAINTENANCE	PPP2R2C	TELOMERE_MAINTENANCE	PPP2R2C--|SRC-->AKT1-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-247966;SIGNOR-252621;SIGNOR-67313;SIGNOR-263334	1.706	4	-1	down-regulates	8091	2.794415276232851	0.5010511004624603	-2.1722640170399097
TELOMERE_MAINTENANCE	CAPN3	TELOMERE_MAINTENANCE	CAPN3-->GSK3A--|AKT1-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-251606;SIGNOR-252434;SIGNOR-67313;SIGNOR-263334	1.737	4	-1	down-regulates	8091	2.794415276232851	0.5010511004624603	-2.110394080078614
TELOMERE_MAINTENANCE	UB:E2	TELOMERE_MAINTENANCE	UB:E2-->MKRN1--|TERT-->TELOMERE_MAINTENANCE	SIGNOR-271234;SIGNOR-271529;SIGNOR-263334	1.633	3	-1	down-regulates	8091	2.794415276232851	0.5010511004624603	-2.317957739561669
TELOMERE_MAINTENANCE	PDK2	TELOMERE_MAINTENANCE	PDK2-->AKT1-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-249630;SIGNOR-67313;SIGNOR-263334	0.86	3	1	up-regulates	8091	2.794415276232851	0.5010511004624603	-3.8607145547578363
TELOMERE_MAINTENANCE	CDK1	TELOMERE_MAINTENANCE	CDK1-->SP1-->TINF2--[]SHELTERIN_COMPLEX-->TELOMERE_MAINTENANCE	SIGNOR-163738;SIGNOR-271698;SIGNOR-263320;SIGNOR-263309	1.757	4	1	up-regulates	8091	2.794415276232851	0.5010511004624603	-2.0704779917164884
TELOMERE_MAINTENANCE	PHLPP1	TELOMERE_MAINTENANCE	PHLPP1--|AKT1-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-252601;SIGNOR-67313;SIGNOR-263334	0.854	3	-1	down-regulates	8091	2.794415276232851	0.5010511004624603	-3.8726893812664738
TELOMERE_MAINTENANCE	IGF1R	TELOMERE_MAINTENANCE	IGF1R-->PDPK1-->AKT1-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-166714;SIGNOR-67363;SIGNOR-67313;SIGNOR-263334	1.467	4	1	up-regulates	8091	2.794415276232851	0.5010511004624603	-2.649261272967314
TELOMERE_MAINTENANCE	CYCLINB/CDK1	TELOMERE_MAINTENANCE	CYCLINB/CDK1-->SIRT1-->AKT1-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-216841;SIGNOR-252445;SIGNOR-67313;SIGNOR-263334	1.542	4	1	up-regulates	8091	2.794415276232851	0.5010511004624603	-2.4995759416093417
TELOMERE_MAINTENANCE	TCL1A	TELOMERE_MAINTENANCE	TCL1A-->AKT-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-244449;SIGNOR-244361;SIGNOR-263334	1.286	3	1	up-regulates	8091	2.794415276232851	0.5010511004624603	-3.010501872644554
TELOMERE_MAINTENANCE	RAD50	TELOMERE_MAINTENANCE	RAD50-->ATM-->TERF1--[]SHELTERIN_COMPLEX-->TELOMERE_MAINTENANCE	SIGNOR-181634;SIGNOR-108419;SIGNOR-263316;SIGNOR-263309	1.195	4	1	up-regulates	8091	2.794415276232851	0.5010511004624603	-3.1921200746922267
TELOMERE_MAINTENANCE	ROR1	TELOMERE_MAINTENANCE	ROR1-->SRC--|TERT-->TELOMERE_MAINTENANCE	SIGNOR-196751;SIGNOR-102097;SIGNOR-263334	1.55	3	-1	down-regulates	8091	2.794415276232851	0.5010511004624603	-2.4836095062644916
TELOMERE_MAINTENANCE	FERMT2	TELOMERE_MAINTENANCE	FERMT2-->SRC--|TERT-->TELOMERE_MAINTENANCE	SIGNOR-266101;SIGNOR-102097;SIGNOR-263334	1.539	3	-1	down-regulates	8091	2.794415276232851	0.5010511004624603	-2.505563354863661
TELOMERE_MAINTENANCE	PTPRG	TELOMERE_MAINTENANCE	PTPRG--|SRC-->AKT1-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-254725;SIGNOR-252621;SIGNOR-67313;SIGNOR-263334	1.601	4	-1	down-regulates	8091	2.794415276232851	0.5010511004624603	-2.3818234809410708
TELOMERE_MAINTENANCE	SMAD2/SMAD4	TELOMERE_MAINTENANCE	SMAD2/SMAD4-->SP1-->TINF2--[]SHELTERIN_COMPLEX-->TELOMERE_MAINTENANCE	SIGNOR-256288;SIGNOR-271698;SIGNOR-263320;SIGNOR-263309	1.603	4	1	up-regulates	8091	2.794415276232851	0.5010511004624603	-2.377831872104858
TELOMERE_MAINTENANCE	MAPK8IP3	TELOMERE_MAINTENANCE	MAPK8IP3-->MAPK8-->AKT1-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-134558;SIGNOR-252426;SIGNOR-67313;SIGNOR-263334	1.445	4	1	up-regulates	8091	2.794415276232851	0.5010511004624603	-2.6931689701656527
TELOMERE_MAINTENANCE	NFKB-P65/P50	TELOMERE_MAINTENANCE	NFKB-P65/P50--|MYOD1-->SMARCA4-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-255352;SIGNOR-151685;SIGNOR-186607;SIGNOR-263334	1.76	4	-1	down-regulates	8091	2.794415276232851	0.5010511004624603	-2.0644905784621694
TELOMERE_MAINTENANCE	CCNA2	TELOMERE_MAINTENANCE	CCNA2--[]CYCLINA2/CDK2-->AKT-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-182566;SIGNOR-252450;SIGNOR-244361;SIGNOR-263334	1.719	4	1	up-regulates	8091	2.794415276232851	0.5010511004624603	-2.1463185596045276
TELOMERE_MAINTENANCE	GNB1	TELOMERE_MAINTENANCE	GNB1-->PI3K-->AKT1-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-252679;SIGNOR-255106;SIGNOR-67313;SIGNOR-263334	1.283	4	1	up-regulates	8091	2.794415276232851	0.5010511004624603	-3.016489285898873
TELOMERE_MAINTENANCE	RNA_HELICASES_P68/P72	TELOMERE_MAINTENANCE	RNA_HELICASES_P68/P72-->MYOD1-->SMARCA4-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-149967;SIGNOR-151685;SIGNOR-186607;SIGNOR-263334	1.62	4	1	up-regulates	8091	2.794415276232851	0.5010511004624603	-2.3439031969970507
TELOMERE_MAINTENANCE	CDK1	TELOMERE_MAINTENANCE	CDK1--|MYOD1-->SMARCA4-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-121601;SIGNOR-151685;SIGNOR-186607;SIGNOR-263334	1.665	4	-1	down-regulates	8091	2.794415276232851	0.5010511004624603	-2.2540919981822674
TELOMERE_MAINTENANCE	PPP1R8	TELOMERE_MAINTENANCE	PPP1R8--|PP1--|AKT1-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-264673;SIGNOR-264658;SIGNOR-67313;SIGNOR-263334	1.719	4	1	up-regulates	8091	2.794415276232851	0.5010511004624603	-2.1463185596045276
TELOMERE_MAINTENANCE	DUSP10	TELOMERE_MAINTENANCE	DUSP10--|MAPK8-->AKT1-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-68986;SIGNOR-252426;SIGNOR-67313;SIGNOR-263334	1.47	4	-1	down-regulates	8091	2.794415276232851	0.5010511004624603	-2.6432738597129952
TELOMERE_MAINTENANCE	TRAF3	TELOMERE_MAINTENANCE	TRAF3-->TBK1-->AKT1-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-260156;SIGNOR-252608;SIGNOR-67313;SIGNOR-263334	1.275	4	1	up-regulates	8091	2.794415276232851	0.5010511004624603	-3.0324557212437235
TELOMERE_MAINTENANCE	MAPK8	TELOMERE_MAINTENANCE	MAPK8-->SP1-->TINF2--[]SHELTERIN_COMPLEX-->TELOMERE_MAINTENANCE	SIGNOR-184194;SIGNOR-271698;SIGNOR-263320;SIGNOR-263309	1.518	4	1	up-regulates	8091	2.794415276232851	0.5010511004624603	-2.547475247643893
TELOMERE_MAINTENANCE	CCAR2	TELOMERE_MAINTENANCE	CCAR2--|SIRT1-->AKT-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-267663;SIGNOR-252456;SIGNOR-244361;SIGNOR-263334	1.801	4	-1	down-regulates	8091	2.794415276232851	0.5010511004624603	-1.9826625973198113
TELOMERE_MAINTENANCE	EPHB2	TELOMERE_MAINTENANCE	EPHB2-->SRC-->AKT1-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-58142;SIGNOR-252621;SIGNOR-67313;SIGNOR-263334	1.324	4	1	up-regulates	8091	2.794415276232851	0.5010511004624603	-2.9346613047565144
TELOMERE_MAINTENANCE	ATG14	TELOMERE_MAINTENANCE	ATG14-->PIK3C3-->AKT1-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-235448;SIGNOR-252632;SIGNOR-67313;SIGNOR-263334	1.313	4	1	up-regulates	8091	2.794415276232851	0.5010511004624603	-2.956615153355684
TELOMERE_MAINTENANCE	SET	TELOMERE_MAINTENANCE	SET--|PPP2CB--|AKT1-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-175722;SIGNOR-252636;SIGNOR-67313;SIGNOR-263334	1.806	4	1	up-regulates	8091	2.794415276232851	0.5010511004624603	-1.9726835752292797
TELOMERE_MAINTENANCE	IRS1	TELOMERE_MAINTENANCE	IRS1-->PIK3CA-->AKT-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-168985;SIGNOR-244429;SIGNOR-244361;SIGNOR-263334	1.589	4	1	up-regulates	8091	2.794415276232851	0.5010511004624603	-2.405773133958346
TELOMERE_MAINTENANCE	FERMT2	TELOMERE_MAINTENANCE	FERMT2-->SRC-->AKT1-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-266101;SIGNOR-252621;SIGNOR-67313;SIGNOR-263334	1.565	4	1	up-regulates	8091	2.794415276232851	0.5010511004624603	-2.4536724399928973
TELOMERE_MAINTENANCE	RPS6KB1	TELOMERE_MAINTENANCE	RPS6KB1--|MTOR-->AKT1-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-102051;SIGNOR-170604;SIGNOR-67313;SIGNOR-263334	0.703	4	-1	down-regulates	8091	2.794415276232851	0.5010511004624603	-4.174055848400525
TELOMERE_MAINTENANCE	PIAS1	TELOMERE_MAINTENANCE	PIAS1-->AKT-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-252737;SIGNOR-244361;SIGNOR-263334	1.715	3	1	up-regulates	8091	2.794415276232851	0.5010511004624603	-2.1543017772769524
TELOMERE_MAINTENANCE	JAK1	TELOMERE_MAINTENANCE	JAK1-->PTPN11--?SRC--|TERT-->TELOMERE_MAINTENANCE	SIGNOR-236274;SIGNOR-248671;SIGNOR-102097;SIGNOR-263334	1.469	4	0	-	8091	2.794415276232851	0.5010511004624603	-2.6452696641311015
TELOMERE_MAINTENANCE	USP7	TELOMERE_MAINTENANCE	USP7-->CHFR--|SMARCA4-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-271462;SIGNOR-271457;SIGNOR-186607;SIGNOR-263334	1.776	4	-1	down-regulates	8091	2.794415276232851	0.5010511004624603	-2.032557707772469
TELOMERE_MAINTENANCE	ARFGAP1	TELOMERE_MAINTENANCE	ARFGAP1-->LRRK2-->AKT1-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-196264;SIGNOR-252598;SIGNOR-67313;SIGNOR-263334	1.633	4	1	up-regulates	8091	2.794415276232851	0.5010511004624603	-2.317957739561669
TELOMERE_MAINTENANCE	PPP1R1B	TELOMERE_MAINTENANCE	PPP1R1B--|PPP1CA--|AKT1-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-264957;SIGNOR-163961;SIGNOR-67313;SIGNOR-263334	1.558	4	1	up-regulates	8091	2.794415276232851	0.5010511004624603	-2.467643070919641
TELOMERE_MAINTENANCE	PTCH1	TELOMERE_MAINTENANCE	PTCH1--|SMO-->SRC--|TERT-->TELOMERE_MAINTENANCE	SIGNOR-91709;SIGNOR-178610;SIGNOR-102097;SIGNOR-263334	1.679	4	1	up-regulates	8091	2.794415276232851	0.5010511004624603	-2.2261507363287794
TELOMERE_MAINTENANCE	MAPK8IP1	TELOMERE_MAINTENANCE	MAPK8IP1--|MAPK8-->AKT1-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-124727;SIGNOR-252426;SIGNOR-67313;SIGNOR-263334	1.292	4	-1	down-regulates	8091	2.794415276232851	0.5010511004624603	-2.998527046135916
TELOMERE_MAINTENANCE	NOSIP	TELOMERE_MAINTENANCE	NOSIP--|PPP2CA--|AKT1-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-271498;SIGNOR-252606;SIGNOR-67313;SIGNOR-263334	1.335	4	1	up-regulates	8091	2.794415276232851	0.5010511004624603	-2.9127074561573454
TELOMERE_MAINTENANCE	IRS2	TELOMERE_MAINTENANCE	IRS2-->PI3K-->AKT1-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-252696;SIGNOR-255106;SIGNOR-67313;SIGNOR-263334	1.114	4	1	up-regulates	8091	2.794415276232851	0.5010511004624603	-3.3537802325588366
TELOMERE_MAINTENANCE	RAD50	TELOMERE_MAINTENANCE	RAD50-->RINT1--|TELOMERE_MAINTENANCE	SIGNOR-265030;SIGNOR-265031	0.814	2	-1	down-regulates	8091	2.794415276232851	0.5010511004624603	-3.9525215579907256
TELOMERE_MAINTENANCE	STRN4	TELOMERE_MAINTENANCE	STRN4-->PPP2CA--|AKT1-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-261697;SIGNOR-252606;SIGNOR-67313;SIGNOR-263334	1.085	4	-1	down-regulates	8091	2.794415276232851	0.5010511004624603	-3.4116585606839194
TELOMERE_MAINTENANCE	KLHL22	TELOMERE_MAINTENANCE	KLHL22--|PLK1-->TERF1--[]SHELTERIN_COMPLEX-->TELOMERE_MAINTENANCE	SIGNOR-272108;SIGNOR-179461;SIGNOR-263316;SIGNOR-263309	1.763	4	-1	down-regulates	8091	2.794415276232851	0.5010511004624603	-2.0585031652078505
TELOMERE_MAINTENANCE	PDGFA	TELOMERE_MAINTENANCE	PDGFA-->PDGFRA-->SRC--|TERT-->TELOMERE_MAINTENANCE	SIGNOR-114268;SIGNOR-247984;SIGNOR-102097;SIGNOR-263334	1.631	4	-1	down-regulates	8091	2.794415276232851	0.5010511004624603	-2.3219493483978817
TELOMERE_MAINTENANCE	CDK5R1	TELOMERE_MAINTENANCE	CDK5R1-->CDK5-->SRC--|TERT-->TELOMERE_MAINTENANCE	SIGNOR-123387;SIGNOR-71950;SIGNOR-102097;SIGNOR-263334	1.531	4	-1	down-regulates	8091	2.794415276232851	0.5010511004624603	-2.5215297902085116
TELOMERE_MAINTENANCE	PTEN	TELOMERE_MAINTENANCE	PTEN--|PIP3-->AKT1-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-228145;SIGNOR-252641;SIGNOR-67313;SIGNOR-263334	0.989	4	-1	down-regulates	8091	2.794415276232851	0.5010511004624603	-3.603255784822124
TELOMERE_MAINTENANCE	PIAS1	TELOMERE_MAINTENANCE	PIAS1-->AKT1-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-252735;SIGNOR-67313;SIGNOR-263334	1.204	3	1	up-regulates	8091	2.794415276232851	0.5010511004624603	-3.1741578349292703
TELOMERE_MAINTENANCE	TTC3	TELOMERE_MAINTENANCE	TTC3--|AKT-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-252459;SIGNOR-244361;SIGNOR-263334	1.697	3	-1	down-regulates	8091	2.794415276232851	0.5010511004624603	-2.190226256802866
TELOMERE_MAINTENANCE	PPP1R2	TELOMERE_MAINTENANCE	PPP1R2--|PP1--|AKT1-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-264672;SIGNOR-264658;SIGNOR-67313;SIGNOR-263334	1.574	4	1	up-regulates	8091	2.794415276232851	0.5010511004624603	-2.4357102002299404
TELOMERE_MAINTENANCE	PHOSPHATIDYLINOSITOL_BISPHOSPHATE	TELOMERE_MAINTENANCE	PHOSPHATIDYLINOSITOL_BISPHOSPHATE-->AKT1-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-252432;SIGNOR-67313;SIGNOR-263334	0.789	3	1	up-regulates	8091	2.794415276232851	0.5010511004624603	-4.002416668443383
TELOMERE_MAINTENANCE	PIK3CG	TELOMERE_MAINTENANCE	PIK3CG-->PIP3-->AKT-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-147954;SIGNOR-236490;SIGNOR-244361;SIGNOR-263334	1.5	4	1	up-regulates	8091	2.794415276232851	0.5010511004624603	-2.5833997271698066
TELOMERE_MAINTENANCE	LCK	TELOMERE_MAINTENANCE	LCK--|PI3K-->AKT1-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-252699;SIGNOR-255106;SIGNOR-67313;SIGNOR-263334	1.21	4	-1	down-regulates	8091	2.794415276232851	0.5010511004624603	-3.1621830084206324
TELOMERE_MAINTENANCE	AMOTL2	TELOMERE_MAINTENANCE	AMOTL2-->SRC--|TERT-->TELOMERE_MAINTENANCE	SIGNOR-271870;SIGNOR-102097;SIGNOR-263334	1.631	3	-1	down-regulates	8091	2.794415276232851	0.5010511004624603	-2.3219493483978817
TELOMERE_MAINTENANCE	NRTN	TELOMERE_MAINTENANCE	NRTN-->RET-->AKT1-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-49122;SIGNOR-252619;SIGNOR-67313;SIGNOR-263334	1.58	4	1	up-regulates	8091	2.794415276232851	0.5010511004624603	-2.4237353737213025
TELOMERE_MAINTENANCE	GDP	TELOMERE_MAINTENANCE	GDP--|GNAI1-->SRC--|TERT-->TELOMERE_MAINTENANCE	SIGNOR-88226;SIGNOR-256526;SIGNOR-102097;SIGNOR-263334	1.603	4	1	up-regulates	8091	2.794415276232851	0.5010511004624603	-2.377831872104858
TELOMERE_MAINTENANCE	ERBB_RECEPTOR_FAMILY	TELOMERE_MAINTENANCE	ERBB_RECEPTOR_FAMILY-->PI3K-->AKT1-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-256168;SIGNOR-255106;SIGNOR-67313;SIGNOR-263334	1.043	4	1	up-regulates	8091	2.794415276232851	0.5010511004624603	-3.4954823462443843
TELOMERE_MAINTENANCE	APOPTOSOME	TELOMERE_MAINTENANCE	APOPTOSOME-->CASP3--|AKT1-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-256471;SIGNOR-252624;SIGNOR-67313;SIGNOR-263334	1.284	4	-1	down-regulates	8091	2.794415276232851	0.5010511004624603	-3.0144934814807662
TELOMERE_MAINTENANCE	CULLIN_1-RBX1-SKP1	TELOMERE_MAINTENANCE	CULLIN_1-RBX1-SKP1--|BRCA1--|AKT1-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-272039;SIGNOR-252435;SIGNOR-67313;SIGNOR-263334	1.74	4	1	up-regulates	8091	2.794415276232851	0.5010511004624603	-2.1044066668242953
TELOMERE_MAINTENANCE	OPRM1	TELOMERE_MAINTENANCE	OPRM1-->GNAI1-->SRC--|TERT-->TELOMERE_MAINTENANCE	SIGNOR-256711;SIGNOR-256526;SIGNOR-102097;SIGNOR-263334	1.777	4	-1	down-regulates	8091	2.794415276232851	0.5010511004624603	-2.0305619033543625
TELOMERE_MAINTENANCE	NCAPH2	TELOMERE_MAINTENANCE	NCAPH2-->TERF1--[]SHELTERIN_COMPLEX-->TELOMERE_MAINTENANCE	SIGNOR-263914;SIGNOR-263316;SIGNOR-263309	1.35	3	1	up-regulates	8091	2.794415276232851	0.5010511004624603	-2.8827703898857506
TELOMERE_MAINTENANCE	PPME1	TELOMERE_MAINTENANCE	PPME1--|PPP2CB--|AKT1-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-265750;SIGNOR-252636;SIGNOR-67313;SIGNOR-263334	1.346	4	1	up-regulates	8091	2.794415276232851	0.5010511004624603	-2.890753607558176
TELOMERE_MAINTENANCE	TCL1B	TELOMERE_MAINTENANCE	TCL1B-->AKT1-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-81713;SIGNOR-67313;SIGNOR-263334	0.938	3	1	up-regulates	8091	2.794415276232851	0.5010511004624603	-3.7050418101455453
TELOMERE_MAINTENANCE	PRKDC	TELOMERE_MAINTENANCE	PRKDC-->AKT-->TERT-->TELOMERE_MAINTENANCE	SIGNOR-252447;SIGNOR-244361;SIGNOR-263334	1.365	3	1	up-regulates	8091	2.794415276232851	0.5010511004624603	-2.8528333236141563
